암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,청구경희한의원,93,한의원,110000,서울,110019,중랑구,면목동,02197,"서울특별시 중랑구 겸재로 200, 1층, 2층 (면목동)",02-2236-1075,http://www.bluehillclinic.com,2001-02-02,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0898803,37.5886495
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,청구경희한의원,93,한의원,110000,서울,110001,강남구,역삼동,06131,"서울특별시 강남구 테헤란로25길 30, 1층 (역삼동)",02-561-1075,,2010-06-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0353718,37.5025646
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,청구경희한의원,93,한의원,110000,서울,110015,은평구,구산동,03411,"서울특별시 은평구 서오릉로 169, 1층 (구산동)",02-354-1030,,2019-09-03,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.9144741,37.6124859
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNjEjJDEjJDgjJDgz,청구경희한의원,93,한의원,110000,서울,110004,관악구,신림동,08759,"서울특별시 관악구 남부순환로 1593, 지하1층, 1층 (신림동)",02-883-1070,,2021-04-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9275382,37.4842366
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,청구경희한의원,93,한의원,110000,서울,110023,광진구,화양동,05009,"서울특별시 광진구 광나루로 378, 지하1~3층 (화양동)",02-465-1075,,2015-02-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.071734,37.5476692
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,청구경희한의원 중구점,93,한의원,110000,서울,110017,중구,신당동,04589,"서울특별시 중구 다산로 176-1, 1층 (신당동)",02-2237-1075,,2023-12-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0134417,37.5591667
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,청구경희한의원아현점,93,한의원,110000,서울,110009,마포구,아현동,04116,"서울특별시 마포구 굴레방로 23-1, 지하1~2층 (아현동)",02-364-1080,http://www.bluehillclinic.com,2021-11-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9553973,37.5561415
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQxMyQzNjEwMDIjNzEjJDEjJDgjJDgz,청남한의원,93,한의원,110000,서울,110016,종로구,가회동,03055,"서울특별시 종로구 북촌로 39, 2층 (가회동)",02-763-7510,,2003-05-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9848264,37.5802602
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,청뇌한의원,93,한의원,110000,서울,110021,서초구,반포동,06541,"서울특별시 서초구 강남대로 487, 6층 (반포동)",02-518-7535,,1997-07-02,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0234352,37.5057727
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,청담경희소순필한의원,93,한의원,110000,서울,110001,강남구,청담동,06065,"서울특별시 강남구 선릉로132길 13-6, 2층층 (청담동)",02-3431-2010,,2018-06-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0425232,37.5185053
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,청담경희한의원,93,한의원,110000,서울,110002,강동구,길동,05351,"서울특별시 강동구 양재대로 1484-1, 2층 (길동)",02-485-0072,,2007-07-27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1404653,37.5382274
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,청담경희한의원,93,한의원,110000,서울,110012,성북구,하월곡동,02741,"서울특별시 성북구 오패산로 98, 로만플라자 1층 101호 (하월곡동)",02-6215-8275,,2020-12-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0356515,37.6108526
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,청담고려한의원,93,한의원,110000,서울,110013,영등포구,당산동1가,07266,"서울특별시 영등포구 영등포로 129, 2층 (당산동1가)",070-7798-1075,,2018-09-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8960077,37.5215797
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz,청담도원한의원,93,한의원,110000,서울,110001,강남구,청담동,06069,"서울특별시 강남구 학동로 417, 제일빌딩 1층 (청담동)",02-515-7582,,2007-04-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.04574,37.5183041
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDAjJDgz,청담동라인한의원,93,한의원,110000,서울,110001,강남구,청담동,06015,"서울특별시 강남구 도산대로 451, 8층 일부층 (청담동)",02-515-4523,http://www.lineline.co.kr/,2011-10-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0457471,37.5243617
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNTEjJDEjJDIjJDgz,청담부부한의원,93,한의원,110000,서울,110003,강서구,화곡동,07691,"서울특별시 강서구 강서로 254, 201-1,201-3호 (화곡동, 우장산아이파크이편한세상)",02-784-1075,,2014-10-27,6,0,0,0,0,0,0,0,0,5,0,0,1,0,126.8367425,37.548454
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,청담부부한의원,93,한의원,110000,서울,110015,은평구,녹번동,03383,"서울특별시 은평구 은평로 219, 1층 (녹번동)",02-353-3030,,2007-05-07,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.9320938,37.6014186
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz,청담사암한의원,93,한의원,110000,서울,110022,노원구,공릉동,01836,"서울특별시 노원구 공릉로 149, (공릉동)",02-971-8400,,2018-10-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0792971,37.6234231
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,청담선한의원,93,한의원,110000,서울,110001,강남구,삼성동,06167,"서울특별시 강남구 테헤란로87길 25, 5층 (삼성동, 전방빌딩)",02-501-8832,,2016-08-30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0582415,37.5094541
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,청담인한의원,93,한의원,110000,서울,110021,서초구,서초동,06616,"서울특별시 서초구 서초대로 397, 304(우측)호 (서초동, 부띠크 모나코)",02-3448-2075,http://www.e-nature.co.kr/,2013-11-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.024544,37.4974391
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,청담한의원,93,한의원,110000,서울,110008,동작구,사당동,07010,"서울특별시 동작구 사당로16길 10, (사당동)",02-587-3188,,2000-05-15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9735996,37.4830621
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,청담한의원,93,한의원,110000,서울,110018,송파구,송파동,05667,"서울특별시 송파구 백제고분로 378, 2층 (송파동)",02-420-7533,,2020-06-23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.108267,37.5054159
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,청담한의원,93,한의원,110000,서울,110016,종로구,종로1가,03157,"서울특별시 종로구 종로 19, 르메이에르종로타운1 3층 302-1호 (종로1가)",02-732-1075,,2021-07-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9798606,37.5708345
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,청담해독한의원,93,한의원,110000,서울,110022,노원구,상계동,01674,"서울특별시 노원구 동일로 1550, 3층 (상계동)",02-932-7533,,2001-10-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0575675,37.6669181
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,청도한의원,93,한의원,110000,서울,110004,관악구,봉천동,08786,"서울특별시 관악구 남부순환로214길 28, (봉천동)",02-877-4760,,1985-06-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9474273,37.4804684
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNTEjJDEjJDIjJDgz,청량리손한의원,93,한의원,110000,서울,110007,동대문구,청량리동,02573,"서울특별시 동대문구 홍릉로 5, 1,4층 (청량리동)",02-6952-8276,,2019-11-19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,127.0447366,37.5808179
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjODEjJDEjJDIjJDgz,청량리한의원,93,한의원,110000,서울,110007,동대문구,용두동,02560,"서울특별시 동대문구 왕산로32길 7, BYC 청량리 오피스텔 201호 (용두동)",02-968-8753,,2023-02-28,3,0,0,0,0,0,0,0,0,3,0,0,0,0,127.0418316,37.5787365
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,청룡경희한의원,93,한의원,110000,서울,110004,관악구,봉천동,08784,"서울특별시 관악구 남부순환로 1740, 2층 (봉천동)",02-889-0333,,2012-10-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9433531,37.4819053
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,청룡한의원,93,한의원,110000,서울,110003,강서구,화곡동,07774,"서울특별시 강서구 강서로 43, 도양라비앙타워 1층 102호 (화곡동)",02-2697-0100,,2014-04-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8465161,37.5315298
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,청림경희한의원,93,한의원,110000,서울,110004,관악구,봉천동,08730,"서울특별시 관악구 관악로40길 47, 현대상가 3층 307호 (봉천동)",02-885-9400,,1999-07-14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9589248,37.4920551
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,청명부부한의원,93,한의원,110000,서울,110023,광진구,중곡동,04907,"서울특별시 광진구 면목로 131, 2층 (중곡동)",02-462-1575,,2005-10-28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0807556,37.5652118
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,청명한의원,93,한의원,110000,서울,110001,강남구,대치동,06205,"서울특별시 강남구 선릉로 326, 2층 204호 (대치동)",02-555-8118,,2002-04-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0520627,37.4987737
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz,청민한의원,93,한의원,110000,서울,110012,성북구,종암동,02797,"서울특별시 성북구 종암로 132, 2층 (종암동, 종암우림카이저팰리스)",02-914-3587,,2008-05-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0334985,37.6019266
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,청솔한의원,93,한의원,110000,서울,110008,동작구,대방동,07041,"서울특별시 동작구 국사봉1길 3, 3층 (대방동, 남지빌딩)",02-825-8846,,1998-09-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9287743,37.4990887
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDQjJDgz,청솔한의원,93,한의원,110000,서울,110003,강서구,화곡동,07726,"서울특별시 강서구 까치산로4길 10, (화곡동)",02-2695-8275,,2000-04-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8440602,37.5420694
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,청솔한의원,93,한의원,110000,서울,110024,강북구,수유동,01054,"서울특별시 강북구 한천로 1056, (수유동)",02-900-8050,,2004-03-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0255024,37.6412596
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,청솔한의원,93,한의원,110000,서울,110020,양천구,목동,07946,"서울특별시 양천구 등촌로 230, 동향빌딩 1층 (목동)",02-2645-7975,,2024-01-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8641952,37.5500811
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz,청수한의원,93,한의원,110000,서울,110012,성북구,정릉동,02709,"서울특별시 성북구 솔샘로6길 66, 2층 (정릉동)",02-918-1431,,1992-06-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.007788,37.6087365
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,청수한의원,93,한의원,110000,서울,110003,강서구,방화동,07510,"서울특별시 강서구 금낭화로 135, (방화동)",02-2665-0443,,1997-01-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8124526,37.5774508
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,청심당한의원,93,한의원,110000,서울,110009,마포구,망원동,04013,"서울특별시 마포구 월드컵로 75, 4층 (망원동)",02-333-3522,,2007-08-28,4,0,0,0,0,0,0,0,0,4,0,0,0,0,126.9101615,37.5556333
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,청아연한의원,93,한의원,110000,서울,110001,강남구,논현동,06043,"서울특별시 강남구 강남대로 584, 성일빌딩 2층 (논현동)",02-6959-5636,,2021-03-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0206351,37.5139392
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,청아한의원,93,한의원,110000,서울,110007,동대문구,전농동,02532,"서울특별시 동대문구 사가정로 148, 301호 (전농동, SK아파트 주상가동)",02-2215-7580,,1997-11-18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0605491,37.5769111
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNzEjJDEjJDgjJDgz,청아한의원,93,한의원,110000,서울,110005,구로구,궁동,08255,"서울특별시 구로구 부일로 965, 2층 (궁동)",02-2681-0075,,2006-05-04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.8344975,37.493392
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,청아한의원,93,한의원,110000,서울,110025,금천구,시흥동,08563,"서울특별시 금천구 독산로50길 89, 201호 (시흥동, 삼익아파트 상가동)",02-803-7533,,2009-05-12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9094546,37.4636755
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,청아한의원,93,한의원,110000,서울,110009,마포구,도화동,04170,"서울특별시 마포구 도화길 32, 삼성아파트 2층 202호 (도화동)",02-935-8275,,2016-04-27,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.9494885,37.5408691
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNjEjJDEjJDQjJDgz,청아한의원,93,한의원,110000,서울,110021,서초구,반포동,06547,"서울특별시 서초구 신반포로 100, 래미안 퍼스티지 신반포역상가 2층 207호 (반포동)",02-536-1336,,2021-01-28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9957048,37.5030869
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,청아한의원,93,한의원,110000,서울,110024,강북구,미아동,01118,"서울특별시 강북구 솔매로45길 94, 2층 (미아동)",02-987-1085,,2011-10-27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0240359,37.6301952
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,청안당강봄한의원,93,한의원,110000,서울,110003,강서구,화곡동,07714,"서울특별시 강서구 화곡로 153, 광유빌딩 4층 402호 (화곡동)",02-2697-6322,,2017-09-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8387541,37.5414891
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxNzAyIzExIyQxIyQzIyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,청안한의원,93,한의원,110000,서울,110021,서초구,서초동,06650,"서울특별시 서초구 서초대로46길 109, 3층 (서초동)",02-3471-1075,,2010-03-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0139938,37.4902416
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,청암한의원,93,한의원,110000,서울,110009,마포구,상암동,03918,"서울특별시 마포구 월드컵북로 502, 307,308호 (상암동, 월드컵파크프라자)",02-305-1075,,2012-08-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8798702,37.5850443
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNjEjJDEjJDgjJDgz,청암한의원,93,한의원,110000,서울,110023,광진구,중곡동,04910,"서울특별시 광진구 면목로 112, 1층 (중곡동)",02-463-9911,,2017-04-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0801334,37.5635152
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,청암한의원,93,한의원,110000,서울,110005,구로구,구로동,08311,"서울특별시 구로구 구로동로8길 95, 2층 (구로동)",02-859-8475,,2007-11-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.888032,37.4897917
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz,청암한의원,93,한의원,110000,서울,110006,도봉구,도봉동,01309,"서울특별시 도봉구 도봉로 773, 1층 (도봉동)",02-6104-3636,,2010-06-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0439269,37.6735889
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,청양한의원,93,한의원,110000,서울,110004,관악구,신림동,08774,"서울특별시 관악구 남부순환로 1578, 2층 (신림동)",882-0206,,2010-11-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9259468,37.4835241
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz,청연한의원,93,한의원,110000,서울,110001,강남구,역삼동,06224,"서울특별시 강남구 논현로 404, 정안빌딩 202호 (역삼동)",02-565-6800,,1997-02-15,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.0394369,37.4962334
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,청이한의원,93,한의원,110000,서울,110009,마포구,염리동,04154,"서울특별시 마포구 큰우물로 51, 2층 (염리동)",02-714-2075,,2008-10-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9443989,37.5424459
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDgjJDgz,청인한의원,93,한의원,110000,서울,110001,강남구,논현동,06055,"서울특별시 강남구 도산대로 330, 서림빌딩 2층 (논현동)",02-3412-0007,,2026-02-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.038116,37.5224388
JDQ4MTg4MSM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,청정한몸한의원,93,한의원,110000,서울,110005,구로구,신도림동,08208,"서울특별시 구로구 경인로67길 23, 307호 (신도림동, 신도림2차푸르지오)",02-2633-8575,,2020-02-26,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.8894776,37.5105879
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQzIyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,청추나한의원,93,한의원,110000,서울,110015,은평구,응암동,03462,"서울특별시 은평구 은평로 170, 상현빌딩 2층 205호 (응암동)",02-359-1275,,2021-11-25,3,0,0,0,0,0,0,0,0,3,0,0,0,0,126.9266658,37.601101
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,청추나한의원,93,한의원,110000,서울,110007,동대문구,청량리동,02573,"서울특별시 동대문구 왕산로 185, 2층 (청량리동)",02-966-8882,,2021-03-31,4,0,0,0,0,0,0,0,0,4,0,0,0,0,127.0437897,37.5801475
JDQ4MTg4MSM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQyIyQzIyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,청추나한의원,93,한의원,110000,서울,110019,중랑구,묵동,02006,"서울특별시 중랑구 동일로 893, 1,2층 (묵동, 하이텍빌딩)",02-6954-1076,,2024-03-29,7,0,0,0,0,0,0,0,0,7,0,0,0,0,127.0775212,37.6101472
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDYjJDgz,청춘한의원,93,한의원,110000,서울,110003,강서구,방화동,07516,"서울특별시 강서구 금낭화로15길 16, 104호 (방화동, 새로나음)",02-2661-3375,,2021-05-31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8111436,37.5743291
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,청파약손한의원,93,한의원,110000,서울,110014,용산구,서계동,04303,"서울특별시 용산구 청파로 349, (서계동, 태호빌딩)",02-3274-1071,http://www.사상심학.kr,2008-02-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9692888,37.5507662
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz,청포도한의원,93,한의원,110000,서울,110002,강동구,명일동,05269,"서울특별시 강동구 고덕로 256, 4층 402-1호 (명일동, 명성프라자)",02-428-2475,,2015-12-19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1541067,37.5546337
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,청풍한의원,93,한의원,110000,서울,110024,강북구,수유동,01054,"서울특별시 강북구 도봉로 375, 3층 (수유동, 하늘빌딩)",02-907-7275,www.cphanbang.com,2011-11-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.028148,37.6407426
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQyIyQ5IyQwMCQzNjE0ODEjODEjJDEjJDYjJDgz,청하당한의원,93,한의원,110000,서울,110001,강남구,일원동,06342,"서울특별시 강남구 양재대로55길 11, 2층 201(일부)호 (일원동)",02-459-4500,,2015-08-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0876791,37.4915446
